step,loss,val_loss,lr,tok_per_sec,grad_norm,elapsed_sec,tokens_seen,step_ms
3590,2.156072,,0.000599,399894.0,0.0877,2446.3,941359104.0,655.5
3600,2.220054,,0.000599,400049.0,0.0884,2452.8,943980544.0,655.3
3610,2.246538,,0.000599,399578.0,0.092,2459.4,946601984.0,656.1
3620,2.194268,,0.000599,400075.0,0.0858,2465.9,949223424.0,655.2
3630,2.165468,,0.000599,399641.0,0.0833,2472.5,951844864.0,655.9
3640,2.208862,,0.000599,399500.0,0.084,2479.0,954466304.0,656.2
3650,2.199138,,0.000599,400228.0,0.0842,2485.6,957087744.0,655.0
3660,2.221688,,0.000599,400745.0,0.114,2492.2,959709184.0,654.1
3670,2.267656,,0.000599,399154.0,0.0854,2498.7,962330624.0,656.7
3680,2.193932,,0.000599,399824.0,0.0838,2505.3,964952064.0,655.6
3690,2.213844,,0.000599,398738.0,0.0869,2511.8,967573504.0,657.4
3700,2.228952,,0.000599,400276.0,0.0863,2518.5,970194944.0,654.9
3710,2.167185,,0.000599,400549.0,0.0843,2525.0,972816384.0,654.5
3720,2.209105,,0.000599,400669.0,0.0823,2531.6,975437824.0,654.3
3730,2.25461,,0.000599,399558.0,0.0838,2538.2,978059264.0,656.1
3740,2.216181,,0.000599,400392.0,0.0847,2544.7,980680704.0,654.7
3750,2.155588,,0.000599,400970.0,0.0872,2551.3,983302144.0,653.8
3760,2.250091,,0.000599,400665.0,0.0968,2557.8,985923584.0,654.3
3770,2.161373,,0.000599,399574.0,0.084,2564.4,988545024.0,656.1
3780,2.160394,,0.000599,401080.0,0.0896,2570.9,991166464.0,653.6
3790,2.24787,,0.000599,399629.0,0.0875,2577.5,993787904.0,656.0
3800,2.201895,,0.000599,397396.0,0.0894,2584.0,996409344.0,659.7
3810,2.21109,,0.000599,401007.0,0.0903,2590.6,999030784.0,653.7
3820,2.181696,,0.000599,400860.0,0.0828,2597.1,1001652224.0,654.0
3830,2.12618,,0.000599,400834.0,0.086,2603.7,1004273664.0,654.0
3840,2.193334,,0.000599,400879.0,0.0827,2610.3,1006895104.0,653.9
3850,2.182031,,0.000599,400653.0,0.0853,2616.8,1009516544.0,654.3
3860,2.188752,,0.000599,400333.0,0.0856,2623.4,1012137984.0,654.8
3870,2.214359,,0.000599,399728.0,0.0868,2629.9,1014759424.0,655.8
3880,2.184065,,0.000599,399988.0,0.0867,2636.5,1017380864.0,655.4
3890,2.167098,,0.000599,399149.0,0.0856,2643.0,1020002304.0,656.8
3900,2.210597,,0.000599,399633.0,0.0884,2649.6,1022623744.0,656.0
3910,2.238096,,0.000599,399960.0,0.0883,2656.1,1025245184.0,655.4
3920,2.221014,,0.000599,399598.0,0.0849,2662.7,1027866624.0,656.0
3930,2.15337,,0.000599,399462.0,0.086,2669.2,1030488064.0,656.2
3940,2.119194,,0.000599,399262.0,0.0857,2675.8,1033109504.0,656.6
3950,2.170912,,0.000599,399100.0,0.0886,2682.3,1035730944.0,656.8
3960,2.193265,,0.000599,401004.0,0.0871,2688.9,1038352384.0,653.7
3970,2.113332,,0.000599,398774.0,0.0828,2695.5,1040973824.0,657.4
3980,2.122082,,0.000599,398852.0,0.0842,2702.0,1043595264.0,657.2
3990,2.146233,,0.000599,401319.0,0.0876,2708.6,1046216704.0,653.2
4000,2.142853,,0.000599,401837.0,0.0868,2715.1,1048838144.0,652.4
4010,2.166175,,0.000599,400494.0,0.0848,2739.4,1051459584.0,654.6
4020,2.182025,,0.000599,401288.0,0.0848,2745.9,1054081024.0,653.3
4030,2.220046,,0.000599,400592.0,0.0888,2752.5,1056702464.0,654.4
4040,2.16611,,0.000599,400519.0,0.0858,2759.0,1059323904.0,654.5
4050,2.167083,,0.000599,400008.0,0.0884,2765.6,1061945344.0,655.3
4060,2.12311,,0.000599,401171.0,0.0885,2772.1,1064566784.0,653.4
4070,2.171859,,0.000599,399427.0,0.087,2778.6,1067188224.0,656.3
4080,2.070673,,0.000599,399905.0,0.0923,2785.2,1069809664.0,655.5
4090,2.159792,,0.000599,400236.0,0.0852,2791.8,1072431104.0,655.0
4100,2.17375,,0.000599,399929.0,0.0851,2798.3,1075052544.0,655.5
4110,2.137126,,0.000599,400815.0,0.0869,2804.9,1077673984.0,654.0
4120,2.212397,,0.000599,399653.0,0.0912,2811.4,1080295424.0,655.9
4130,2.140063,,0.000599,400433.0,0.0836,2818.0,1082916864.0,654.7
4140,2.112019,,0.000599,399221.0,0.0836,2824.6,1085538304.0,656.6
4150,2.174488,,0.000599,399716.0,0.0857,2831.1,1088159744.0,655.8
4160,2.198498,,0.000599,399291.0,0.0843,2837.7,1090781184.0,656.5
4170,2.141141,,0.000599,401192.0,0.0855,2844.2,1093402624.0,653.4
4180,2.173022,,0.000599,399136.0,0.0845,2850.8,1096024064.0,656.8
4190,2.153675,,0.000599,399664.0,0.1109,2857.3,1098645504.0,655.9
4200,1.689026,,0.000599,400667.0,0.1008,2863.9,1101266944.0,654.3
4210,1.664719,,0.000599,399152.0,0.1173,2870.5,1103888384.0,656.8
4220,2.234819,,0.000599,398775.0,0.1304,2877.0,1106509824.0,657.4
4230,2.022486,,0.000599,400023.0,0.1545,2883.6,1109131264.0,655.3
4240,1.84635,,0.000599,397126.0,0.1139,2890.2,1111752704.0,660.1
4250,4.789779,,0.000599,398236.0,0.3295,2896.8,1114374144.0,658.3
4260,5.824122,,0.000599,398339.0,0.3997,2903.4,1116995584.0,658.1
4270,4.081049,,0.000599,400183.0,0.152,2910.0,1119617024.0,655.1
4280,3.923114,,0.000599,398527.0,0.1185,2916.5,1122238464.0,657.8
4290,3.787381,,0.000599,398109.0,0.1067,2923.1,1124859904.0,658.5
4300,3.610349,,0.000599,398876.0,0.1187,2929.7,1127481344.0,657.2
4310,3.539317,,0.000599,397951.0,0.0993,2936.2,1130102784.0,658.7
4320,3.366997,,0.000599,399556.0,0.0971,2942.8,1132724224.0,656.1
4330,3.535316,,0.000599,399400.0,0.1131,2949.4,1135345664.0,656.3
4340,3.500473,,0.000599,400030.0,0.1129,2956.0,1137967104.0,655.3
4350,3.380353,,0.000599,399569.0,0.1062,2962.5,1140588544.0,656.1
4360,3.278066,,0.000599,398791.0,0.1011,2969.1,1143209984.0,657.3
4370,3.253787,,0.000599,399011.0,0.3328,2975.6,1145831424.0,657.0
4380,3.282906,,0.000599,399516.0,0.0976,2982.2,1148452864.0,656.2
4390,3.276117,,0.000599,399620.0,0.097,2988.8,1151074304.0,656.0
4400,3.305901,,0.000599,400621.0,0.1092,2995.3,1153695744.0,654.3
4410,3.246121,,0.000599,398585.0,0.1019,3001.9,1156317184.0,657.7
4420,3.269292,,0.000599,400345.0,0.1049,3008.4,1158938624.0,654.8
4430,3.177905,,0.000599,399772.0,0.124,3015.0,1161560064.0,655.7
4440,3.224956,,0.000599,400699.0,0.3382,3021.6,1164181504.0,654.2
4450,3.214614,,0.000599,401070.0,0.1035,3028.1,1166802944.0,653.6
4460,3.215904,,0.000599,399434.0,1.0114,3034.7,1169424384.0,656.3
4470,3.189289,,0.000599,398182.0,0.1065,3041.3,1172045824.0,658.4
4480,3.151157,,0.000599,399913.0,0.0993,3047.8,1174667264.0,655.5
4490,3.215634,,0.000599,400009.0,0.1081,3054.4,1177288704.0,655.3
4500,3.156608,,0.000599,398520.0,0.1031,3060.9,1179910144.0,657.8
4510,3.141539,,0.000599,399946.0,0.1049,3069.1,1182531584.0,655.4
4520,3.202002,,0.000599,399348.0,0.1047,3075.6,1185153024.0,656.4
4530,3.13456,,0.000599,400849.0,0.0986,3082.2,1187774464.0,654.0
4540,3.085494,,0.000599,400813.0,0.1003,3088.8,1190395904.0,654.0
4550,3.154832,,0.000599,400224.0,0.1019,3095.3,1193017344.0,655.0
4560,3.071143,,0.000599,399050.0,0.1115,3101.9,1195638784.0,656.9
4570,3.119716,,0.000599,399059.0,0.0999,3108.4,1198260224.0,656.9
4580,3.044185,,0.000599,399100.0,0.1051,3115.0,1200881664.0,656.8
4590,3.15866,,0.000599,398736.0,1.592,3121.6,1203503104.0,657.4
4600,3.117265,,0.000599,397997.0,0.1115,3128.1,1206124544.0,658.7
4610,3.056375,,0.000599,400733.0,0.1017,3134.7,1208745984.0,654.2
4620,3.047385,,0.000599,399640.0,0.1037,3141.3,1211367424.0,656.0
4630,3.040909,,0.000599,401305.0,0.0995,3147.8,1213988864.0,653.2
4640,3.111173,,0.000599,399545.0,0.1009,3154.4,1216610304.0,656.1
4650,3.699262,,0.000599,399535.0,0.1201,3160.9,1219231744.0,656.1
4660,3.521426,,0.000599,401459.0,0.1155,3167.5,1221853184.0,653.0
4670,3.468883,,0.000599,401525.0,0.1168,3174.0,1224474624.0,652.9
4680,3.405416,,0.000599,400453.0,0.2376,3180.6,1227096064.0,654.6
4690,3.444711,,0.000599,398511.0,0.1087,3187.3,1229717504.0,657.8
4700,3.364743,,0.000599,399227.0,0.1064,3193.8,1232338944.0,656.6
4710,3.303083,,0.000599,400116.0,0.1215,3200.4,1234960384.0,655.2
4720,3.345173,,0.000599,401578.0,0.1082,3206.9,1237581824.0,652.8
4730,3.347385,,0.000599,399390.0,0.1233,3213.5,1240203264.0,656.4
4740,3.263667,,0.000599,399492.0,0.1089,3220.0,1242824704.0,656.2
4750,3.303614,,0.000599,399573.0,0.1077,3226.6,1245446144.0,656.1
4760,3.273058,,0.000598,399873.0,0.1161,3233.2,1248067584.0,655.6
4770,3.209482,,0.000598,398977.0,0.1005,3239.7,1250689024.0,657.0
4780,3.264866,,0.000598,399478.0,0.1045,3246.3,1253310464.0,656.2
4790,3.218497,,0.000598,399103.0,0.1118,3252.8,1255931904.0,656.8
4800,3.256704,,0.000598,399822.0,0.1017,3259.4,1258553344.0,655.7
4810,3.191287,,0.000598,398965.0,0.103,3266.0,1261174784.0,657.1
4820,3.234686,,0.000598,399696.0,0.1016,3272.5,1263796224.0,655.9
4830,3.157857,,0.000598,399144.0,0.101,3279.1,1266417664.0,656.8
4840,3.17955,,0.000598,401170.0,0.1058,3285.7,1269039104.0,653.4
4850,3.162486,,0.000598,399616.0,0.1006,3292.2,1271660544.0,656.0
4860,3.192654,,0.000598,400796.0,0.1031,3299.0,1274281984.0,654.1
4870,3.189378,,0.000598,399470.0,0.1037,3305.6,1276903424.0,656.2
4880,3.154435,,0.000598,398751.0,0.1065,3312.1,1279524864.0,657.4
4890,3.120111,,0.000598,398774.0,0.1068,3318.7,1282146304.0,657.4
4900,3.109512,,0.000598,398998.0,0.1024,3325.3,1284767744.0,657.0
4910,3.10157,,0.000598,398786.0,0.112,3331.8,1287389184.0,657.4
4920,3.065272,,0.000598,400289.0,0.0966,3338.4,1290010624.0,654.9
4930,3.104409,,0.000598,401544.0,0.1035,3345.0,1292632064.0,652.8
4940,3.073286,,0.000598,401297.0,0.1049,3351.5,1295253504.0,653.2
4950,3.082364,,0.000598,400928.0,0.1062,3358.1,1297874944.0,653.8
4960,3.024971,,0.000598,399775.0,0.0979,3364.7,1300496384.0,655.7
4970,3.069369,,0.000598,398337.0,0.0958,3371.2,1303117824.0,658.1
4980,3.064082,,0.000598,399369.0,0.1228,3377.8,1305739264.0,656.4
4990,3.080695,,0.000598,402105.0,0.1,3384.4,1308360704.0,651.9
5000,3.073668,,0.000598,399847.0,0.1049,3390.9,1310982144.0,655.6
5010,3.656746,,0.000598,400654.0,0.1096,32.8,1313603584.0,654.3
5020,3.59799,,0.000598,401417.0,0.1028,39.3,1316225024.0,653.0
5030,3.515582,,0.000598,401208.0,0.1043,45.9,1318846464.0,653.4
5040,3.526048,,0.000598,397466.0,0.106,52.5,1321467904.0,659.5
5050,3.492045,,0.000598,399914.0,0.1149,59.0,1324089344.0,655.5
5060,3.4932,,0.000598,398725.0,0.0969,65.6,1326710784.0,657.5
5070,3.477866,,0.000598,397981.0,0.0989,72.2,1329332224.0,658.7
5080,3.397296,,0.000598,399597.0,0.1015,78.7,1331953664.0,656.0
5090,3.445711,,0.000598,400033.0,0.1027,85.3,1334575104.0,655.3
5100,3.408898,,0.000598,398261.0,0.1019,91.9,1337196544.0,658.2
5110,3.365375,,0.000598,397581.0,0.1038,98.4,1339817984.0,659.3
5120,3.393769,,0.000598,399321.0,0.1009,105.1,1342439424.0,656.5
5130,3.313065,,0.000598,400914.0,0.1077,111.6,1345060864.0,653.9
5140,3.327078,,0.000598,400617.0,0.1005,118.2,1347682304.0,654.4
5150,3.320756,,0.000598,399013.0,0.0997,124.8,1350303744.0,657.0
5160,3.324463,,0.000598,400097.0,0.1002,131.3,1352925184.0,655.2
5170,3.328571,,0.000598,400241.0,0.1014,137.9,1355546624.0,655.0
5180,3.331663,,0.000598,399367.0,0.0979,144.4,1358168064.0,656.4
5190,3.400735,,0.000598,401162.0,0.1013,151.0,1360789504.0,653.5
5200,3.293785,,0.000598,400523.0,0.1015,157.6,1363410944.0,654.5
5210,3.306477,,0.000598,400213.0,0.0962,164.1,1366032384.0,655.0
5220,3.295693,,0.000598,401646.0,0.1109,170.7,1368653824.0,652.7
5230,3.300021,,0.000598,399314.0,0.1021,177.3,1371275264.0,656.5
5240,3.263031,,0.000598,401173.0,0.1001,183.8,1373896704.0,653.4
5250,3.281682,,0.000598,401010.0,0.0964,190.4,1376518144.0,653.7
5260,3.300195,,0.000598,399496.0,0.0995,196.9,1379139584.0,656.2
5270,3.284079,,0.000598,401987.0,0.0949,203.5,1381761024.0,652.1
5280,3.286084,,0.000598,398260.0,0.0972,210.1,1384382464.0,658.2
5290,3.246206,,0.000598,399601.0,0.1,216.6,1387003904.0,656.0
5300,3.252779,,0.000598,399874.0,0.0988,223.3,1389625344.0,655.6
5310,3.240224,,0.000598,398530.0,0.1111,229.9,1392246784.0,657.8
5320,3.281595,,0.000598,401057.0,0.0954,236.4,1394868224.0,653.6
5330,3.229554,,0.000598,398933.0,0.0955,243.0,1397489664.0,657.1
5340,3.219226,,0.000598,398843.0,0.0946,249.6,1400111104.0,657.3
5350,3.226114,,0.000598,400457.0,0.1006,256.1,1402732544.0,654.6
5360,3.208833,,0.000598,401960.0,0.0994,262.7,1405353984.0,652.2
5370,3.252759,,0.000598,401375.0,0.1049,269.3,1407975424.0,653.1
5380,3.169714,,0.000598,400192.0,0.0973,275.9,1410596864.0,655.0
5390,3.214687,,0.000598,398262.0,0.0988,282.4,1413218304.0,658.2
5400,3.209838,,0.000598,399834.0,0.1024,289.0,1415839744.0,655.6
5410,3.192664,,0.000598,398695.0,0.1076,295.6,1418461184.0,657.5
5420,3.200616,,0.000598,399640.0,0.0944,302.1,1421082624.0,656.0
5430,3.21852,,0.000598,399583.0,0.0969,308.7,1423704064.0,656.0
5440,3.196938,,0.000598,399710.0,0.0999,315.2,1426325504.0,655.8
5450,3.159633,,0.000598,399128.0,0.0962,321.8,1428946944.0,656.8
5460,3.221331,,0.000598,399581.0,0.095,328.4,1431568384.0,656.0
5470,3.181282,,0.000598,399856.0,0.0974,334.9,1434189824.0,655.6
5480,3.175182,,0.000598,399653.0,0.0963,341.5,1436811264.0,655.9
5490,3.177287,,0.000598,401812.0,0.0962,348.1,1439432704.0,652.4
5500,3.15666,,0.000598,399058.0,0.0962,354.6,1442054144.0,656.9
5510,3.140974,,0.000598,398800.0,0.1026,374.7,1444675584.0,657.3
5520,3.138072,,0.000598,399423.0,0.098,381.2,1447297024.0,656.3
5530,3.158774,,0.000598,398256.0,0.0995,387.8,1449918464.0,658.2
5540,3.158565,,0.000598,398305.0,0.0974,394.4,1452539904.0,658.1
5550,3.154769,,0.000598,399136.0,0.1081,401.0,1455161344.0,656.8
5560,3.158915,,0.000597,398845.0,0.0978,407.5,1457782784.0,657.3
5570,3.17756,,0.000597,398716.0,0.0971,414.1,1460404224.0,657.5
5580,3.128469,,0.000597,398819.0,0.0953,420.7,1463025664.0,657.3
5590,3.147511,,0.000597,397951.0,0.0973,427.2,1465647104.0,658.7
5600,3.123734,,0.000597,398316.0,0.0993,433.8,1468268544.0,658.1
5610,3.12176,,0.000597,398369.0,0.094,440.4,1470889984.0,658.0
5620,3.127338,,0.000597,397692.0,0.0958,447.0,1473511424.0,659.2
5630,3.148849,,0.000597,398757.0,0.1005,453.6,1476132864.0,657.4
5640,3.119061,,0.000597,399258.0,0.0924,460.1,1478754304.0,656.6
5650,3.092182,,0.000597,399215.0,0.0953,466.7,1481375744.0,656.6
5660,3.117675,,0.000597,398333.0,0.0973,473.3,1483997184.0,658.1
5670,3.111058,,0.000597,398166.0,0.0996,479.9,1486618624.0,658.4
5680,3.069219,,0.000597,398759.0,0.0939,486.5,1489240064.0,657.4
5690,3.143365,,0.000597,398697.0,0.0971,493.0,1491861504.0,657.5
5700,3.113011,,0.000597,398167.0,0.0989,499.7,1494482944.0,658.4
5710,3.117348,,0.000597,396180.0,0.0946,506.3,1497104384.0,661.7
5720,3.071414,,0.000597,398877.0,0.0953,512.9,1499725824.0,657.2
5730,3.084102,,0.000597,398541.0,0.1047,519.5,1502347264.0,657.8
5740,3.086475,,0.000597,399063.0,0.0994,526.1,1504968704.0,656.9
5750,3.088438,,0.000597,400156.0,0.094,532.6,1507590144.0,655.1
5760,3.088001,,0.000597,398619.0,0.0938,539.2,1510211584.0,657.6
5770,3.072687,,0.000597,397922.0,0.102,545.8,1512833024.0,658.8
5780,3.055012,,0.000597,398832.0,0.0956,552.4,1515454464.0,657.3
5790,3.063634,,0.000597,399507.0,0.0909,559.0,1518075904.0,656.2
5800,3.072586,,0.000597,398819.0,0.095,565.5,1520697344.0,657.3
5810,3.089961,,0.000597,398980.0,0.1077,572.1,1523318784.0,657.0
5820,3.079307,,0.000597,397643.0,0.092,578.7,1525940224.0,659.2
5830,3.100892,,0.000597,398406.0,0.0939,585.3,1528561664.0,658.0
5840,3.076336,,0.000597,399939.0,0.0974,591.9,1531183104.0,655.5
5850,3.042386,,0.000597,398468.0,0.0959,598.4,1533804544.0,657.9
5860,3.038746,,0.000597,399064.0,0.099,605.0,1536425984.0,656.9
5870,3.052819,,0.000597,398311.0,0.0998,611.6,1539047424.0,658.1
5880,3.054199,,0.000597,399760.0,0.0957,618.2,1541668864.0,655.8
5890,3.044661,,0.000597,398796.0,0.0975,624.8,1544290304.0,657.3
5900,3.072239,,0.000597,397266.0,0.0938,631.3,1546911744.0,659.9
5910,3.089125,,0.000597,399048.0,0.0945,638.0,1549533184.0,656.9
5920,3.039518,,0.000597,399267.0,0.0997,644.6,1552154624.0,656.6
5930,3.056988,,0.000597,400338.0,0.0956,651.2,1554776064.0,654.8
5940,3.067149,,0.000597,398959.0,0.0968,657.7,1557397504.0,657.1
5950,3.053952,,0.000597,400870.0,0.0957,664.3,1560018944.0,653.9
5960,3.053046,,0.000597,399388.0,0.0994,670.9,1562640384.0,656.4
5970,2.983754,,0.000597,399396.0,0.0961,677.5,1565261824.0,656.4
5980,3.091333,,0.000597,400262.0,0.0951,684.0,1567883264.0,654.9
5990,3.081071,,0.000597,399996.0,0.0951,690.6,1570504704.0,655.4
6000,3.014838,,0.000597,398938.0,0.0967,697.2,1573126144.0,657.1
6010,3.037844,,0.000597,399377.0,0.0966,715.9,1575747584.0,656.4
6020,3.044325,,0.000597,399391.0,0.1139,722.5,1578369024.0,656.4
6030,3.014129,,0.000597,399334.0,0.0991,729.1,1580990464.0,656.5
6040,3.056067,,0.000597,400100.0,0.0973,735.6,1583611904.0,655.2
6050,3.071943,,0.000597,400545.0,0.0982,742.2,1586233344.0,654.5
6060,3.019892,,0.000597,399998.0,0.0965,748.8,1588854784.0,655.4
6070,3.012869,,0.000597,399182.0,0.094,755.3,1591476224.0,656.7
6080,3.034663,,0.000597,400400.0,0.0985,761.9,1594097664.0,654.7
6090,3.034708,,0.000597,400250.0,0.0951,768.4,1596719104.0,655.0
6100,2.991024,,0.000597,398879.0,0.0982,775.0,1599340544.0,657.2
6110,3.040262,,0.000597,399455.0,0.096,781.6,1601961984.0,656.3
6120,3.057746,,0.000597,398102.0,0.094,788.1,1604583424.0,658.5
6130,3.000758,,0.000597,400106.0,0.0952,794.7,1607204864.0,655.2
6140,3.040038,,0.000597,399525.0,0.0996,801.3,1609826304.0,656.1
6150,3.019821,,0.000597,399405.0,0.0918,807.8,1612447744.0,656.3
6160,3.019098,,0.000597,398133.0,0.099,814.4,1615069184.0,658.4
6170,2.966889,,0.000597,398699.0,0.0958,821.0,1617690624.0,657.5
6180,3.000725,,0.000597,397813.0,0.0984,827.5,1620312064.0,659.0
6190,3.013047,,0.000597,400981.0,0.0974,834.1,1622933504.0,653.8
6200,2.981259,,0.000597,401863.0,0.0968,840.7,1625554944.0,652.3
6210,3.031467,,0.000596,400952.0,0.0982,847.2,1628176384.0,653.8
6220,2.970237,,0.000596,399859.0,0.0957,853.8,1630797824.0,655.6
6230,2.990089,,0.000596,399034.0,0.0983,860.4,1633419264.0,656.9
6240,2.973579,,0.000596,399567.0,0.1,866.9,1636040704.0,656.1
6250,2.970874,,0.000596,400043.0,0.0963,873.5,1638662144.0,655.3
6260,3.004137,,0.000596,400137.0,0.1002,880.0,1641283584.0,655.1
6270,2.973022,,0.000596,400629.0,0.098,886.6,1643905024.0,654.3
6280,3.022778,,0.000596,401253.0,0.095,893.2,1646526464.0,653.3
6290,3.018249,,0.000596,399273.0,0.0973,899.7,1649147904.0,656.6
6300,2.963629,,0.000596,400115.0,0.0929,906.3,1651769344.0,655.2
6310,3.000691,,0.000596,399484.0,0.0942,912.8,1654390784.0,656.2
6320,2.944373,,0.000596,399421.0,0.1015,919.4,1657012224.0,656.3
6330,3.010612,,0.000596,400037.0,0.0982,926.0,1659633664.0,655.3
6340,2.972965,,0.000596,399552.0,0.0982,932.5,1662255104.0,656.1
6350,3.015253,,0.000596,398358.0,0.0962,939.1,1664876544.0,658.1
6360,2.982338,,0.000596,399113.0,0.0993,945.6,1667497984.0,656.8
6370,2.936806,,0.000596,398388.0,0.0957,952.2,1670119424.0,658.0
6380,3.005449,,0.000596,399776.0,0.0963,958.8,1672740864.0,655.7
6390,2.955515,,0.000596,401470.0,0.0939,965.3,1675362304.0,653.0
6400,2.978197,,0.000596,399711.0,0.0956,971.9,1677983744.0,655.8
6410,2.945545,,0.000596,399404.0,0.0956,978.5,1680605184.0,656.3
6420,2.988659,,0.000596,399115.0,0.0979,985.0,1683226624.0,656.8
6430,2.978837,,0.000596,401464.0,0.0954,991.6,1685848064.0,653.0
6440,2.992802,,0.000596,400868.0,0.1001,998.1,1688469504.0,653.9
6450,2.936628,,0.000596,399490.0,0.105,1004.7,1691090944.0,656.2
6460,2.992424,,0.000596,400757.0,0.0998,1011.3,1693712384.0,654.1
6470,2.959323,,0.000596,399932.0,0.0964,1018.1,1696333824.0,655.5
6480,2.943763,,0.000596,401418.0,0.0956,1024.8,1698955264.0,653.0
6490,2.974128,,0.000596,398719.0,0.0989,1031.4,1701576704.0,657.5
6500,2.980685,,0.000596,398194.0,0.096,1037.9,1704198144.0,658.3
6510,2.966807,,0.000596,399285.0,0.0954,1046.3,1706819584.0,656.5
6520,2.945099,,0.000596,399493.0,0.0953,1052.9,1709441024.0,656.2
6530,2.970126,,0.000596,399232.0,0.0958,1059.5,1712062464.0,656.6
6540,2.94918,,0.000596,399378.0,0.0982,1066.0,1714683904.0,656.4
6550,2.964376,,0.000596,398850.0,0.0938,1072.6,1717305344.0,657.2
6560,2.963661,,0.000596,400472.0,0.0958,1079.2,1719926784.0,654.6
6570,2.969465,,0.000596,398833.0,0.0948,1085.7,1722548224.0,657.3
6580,2.941687,,0.000596,398969.0,0.0966,1092.3,1725169664.0,657.1
6590,2.931655,,0.000596,399999.0,0.0932,1098.9,1727791104.0,655.4
6600,2.996161,,0.000596,398536.0,0.1,1105.4,1730412544.0,657.8
6610,2.946059,,0.000596,399847.0,0.0952,1112.0,1733033984.0,655.6
6620,2.927038,,0.000596,399421.0,0.1057,1118.6,1735655424.0,656.3
6630,2.961716,,0.000596,401321.0,0.0974,1125.1,1738276864.0,653.2
6640,2.937956,,0.000596,398346.0,0.0977,1131.7,1740898304.0,658.1
6650,2.901443,,0.000596,398633.0,0.0938,1138.3,1743519744.0,657.6
6660,2.877709,,0.000596,399398.0,0.0963,1144.8,1746141184.0,656.3
6670,2.897322,,0.000596,399457.0,0.0955,1151.4,1748762624.0,656.3
6680,2.94968,,0.000596,398282.0,0.0955,1158.0,1751384064.0,658.2
6690,2.923896,,0.000596,398503.0,0.0946,1164.5,1754005504.0,657.8
6700,2.958379,,0.000596,399476.0,0.0925,1171.1,1756626944.0,656.2
6710,2.922687,,0.000596,400433.0,0.0935,1177.7,1759248384.0,654.7
6720,2.936537,,0.000596,400205.0,0.0997,1184.2,1761869824.0,655.0
6730,2.916115,,0.000596,398706.0,0.0961,1190.8,1764491264.0,657.5
6740,2.884606,,0.000596,397442.0,0.0953,1197.4,1767112704.0,659.6
6750,2.944333,,0.000596,399024.0,0.1025,1203.9,1769734144.0,657.0
6760,2.897158,,0.000596,398987.0,0.0935,1210.5,1772355584.0,657.0
6770,2.900699,,0.000596,401421.0,0.0956,1217.0,1774977024.0,653.0
6780,2.987259,,0.000595,399510.0,0.1016,1223.6,1777598464.0,656.2
6790,2.944862,,0.000595,399859.0,0.0961,1230.2,1780219904.0,655.6
6800,2.899623,,0.000595,398318.0,0.0926,1236.7,1782841344.0,658.1
6810,2.933996,,0.000595,399067.0,0.0973,1243.3,1785462784.0,656.9
6820,2.891356,,0.000595,400902.0,0.0966,1249.9,1788084224.0,653.9
6830,2.911253,,0.000595,400935.0,0.0969,1256.4,1790705664.0,653.8
6840,2.962827,,0.000595,400595.0,0.1138,1263.0,1793327104.0,654.4
6850,2.907705,,0.000595,400476.0,0.0975,1269.6,1795948544.0,654.6
6860,2.902025,,0.000595,398713.0,0.0929,1276.1,1798569984.0,657.5
6870,2.892559,,0.000595,398175.0,0.0973,1282.7,1801191424.0,658.4
6880,2.921956,,0.000595,399486.0,0.0977,1289.3,1803812864.0,656.2
6890,2.931415,,0.000595,400157.0,0.0982,1295.8,1806434304.0,655.1
6900,2.882829,,0.000595,399460.0,0.0912,1302.4,1809055744.0,656.2
6910,2.897488,,0.000595,400591.0,0.0946,1308.9,1811677184.0,654.4
6920,2.884017,,0.000595,399635.0,0.0982,1315.5,1814298624.0,656.0
6930,2.900287,,0.000595,398799.0,0.094,1322.1,1816920064.0,657.3
6940,2.871083,,0.000595,400578.0,0.0989,1328.6,1819541504.0,654.4
6950,2.835234,,0.000595,399864.0,0.0948,1335.2,1822162944.0,655.6
6960,2.870636,,0.000595,399093.0,0.0933,1341.8,1824784384.0,656.8
6970,2.919309,,0.000595,401177.0,0.0974,1348.3,1827405824.0,653.4
6980,2.905579,,0.000595,401031.0,0.1015,1354.9,1830027264.0,653.7
6990,2.92853,,0.000595,399911.0,0.0972,1361.4,1832648704.0,655.5
7000,2.884186,,0.000595,401363.0,0.0986,1368.0,1835270144.0,653.1
